State,District,Block,ASSAM AND BENGAL PLAIN  HOT SUBHUMID  TO HUMID  (INCLUSION  OF PERHUMID) ECO-REGION,CENTRAL HIGHLANDS ( MALWA )  GUJARAT PLAIN AND KATHIAWAR PENINSULA  SEMI-ARID ECO-REGION,CENTRAL HIGHLANDS (MALWA AND BUNDELKHAND)  HOT SUBHUMID (DRY) ECO-REGION,DECCAN PLATEAU  (TELANGANA) AND EASTERN GHATS  HOT SEMI ARID ECO-REGION,DECCAN PLATU  HOT SEMI-ARID ECO-REGION,EASTERN COASTAL PLAIN  HOT SUBHUMID TO SEMI-ARID EGO-REGION,EASTERN GHATS AND TAMIL NADU UPLANDS AND DECCAN (K ARNATAKA) PLATEAU  HOT SEMI-ARID ECO-REGION,EASTERN HIMALAYAS  WARM PERHUMID ECO-REGION,EASTERN PLAIN  HOT SUBAUMID (MOIST) ECO-REGION,EASTERN PLATEAU (CHHATTISGARH REGION),EASTERN PLATEAU (CHHOTANAGPUR) AND EASTERN GHATS  HOT SUBHUMID ECO-REGION,KARNATAKA PLATEAU (RAYALSEEMA AS INCLUSION),WESTERN GHATS AND COASTAL PLAIN  HOT HUMID-PERHUMID ECO-REGION
MH,Satara,Man,0.0,0.0,0.0,0.0,1690.1762621737357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Satara,Patan,0.0,0.0,0.0,0.0,1258.0516214199954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.8496630637753
MH,Satara,Phaltan,0.0,0.0,0.0,0.0,1316.0531105165433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Satara,Satara,0.0,0.0,0.0,0.0,957.7224223452337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Satara,Wai,0.0,0.0,0.0,0.0,679.6744589586782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Sindhudurg,Devgad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.8000701324453
MH,Sindhudurg,Dodamarg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.2218503451236
MH,Sindhudurg,Kankavli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.3788335879993
MH,Sindhudurg,Kudal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.7062623891477
MH,Sindhudurg,Malwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0251587600136
MH,Sindhudurg,Sawantwadi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0825698400424
MH,Sindhudurg,Vaibhavvadi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.4839685242324
MH,Sindhudurg,Vengurla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.61359071720807
MH,Solapur,Akkalkot,0.0,0.0,0.0,0.0,1554.257547425424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Solapur,Barshi,0.0,0.0,0.0,0.0,1728.6493776978841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Solapur,Karmala,0.0,0.0,0.0,0.0,1782.6126369702122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Solapur,Madha,0.0,0.0,0.0,0.0,1674.1160521095467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Solapur,Malshiras,0.0,0.0,0.0,0.0,1772.5691206685146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Solapur,Mangalvedhe,0.0,0.0,0.0,0.0,1255.9676499532561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Solapur,Mohol,0.0,0.0,0.0,0.0,1443.2530441877066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Solapur,Pandharpur,0.0,0.0,0.0,0.0,1443.9453679826872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Solapur,Sangole,0.0,0.0,0.0,0.0,1764.144869104602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Solapur,Solapur North,0.0,0.0,0.0,0.0,734.0205521138425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Solapur,Solapur South,0.0,0.0,0.0,0.0,1333.483941381015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Thane,Ambarnath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0245608995623
MH,Thane,Bhiwandi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.4098197814695
MH,Thane,Kalyan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.37042242688517
MH,Thane,Murbad,0.0,0.0,0.0,0.0,171.44970883140462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.7814254019631
MH,Thane,Shahapur,0.0,0.0,0.0,0.0,20.065662664716672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.1176525501967
MH,Thane,Thane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.9859592518168
MH,Thane,Ulhasnagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.132405862810668
MH,Wardha,Arvi,0.0,0.0,1001.881100244994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Wardha,Ashti,0.0,0.0,624.5841465062535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Wardha,Deoli,0.0,0.0,601.5580835468177,0.0,128.64919672502202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Wardha,Hinganghat,0.0,0.0,987.9231515641294,0.0,19.087367105544534,0.0,0.0,0.0,0.0,0.0,6.939232812740101,0.0,0.0
MH,Wardha,Karanja,0.0,0.0,910.1548672423659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Wardha,Samudrapur,0.0,0.0,1074.8295645873254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.75060642122482,0.0,0.0
MH,Wardha,Seloo,0.0,0.0,952.2348112128717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Wardha,Wardha,0.0,0.0,844.9925882978445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Washim,Karanja,0.0,0.0,0.0,0.0,994.6812370441597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Washim,Malegaon,0.0,0.0,0.0,0.0,1049.0617936528272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Washim,Mangrulpir,0.0,0.0,0.0,0.0,866.9318994091984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Washim,Manora,0.0,0.0,0.0,0.0,916.4319818426846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Washim,Risod,0.0,0.0,0.0,0.0,978.3323224422955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Washim,Washim,0.0,0.0,0.0,0.0,1070.1504780198886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Arni,0.0,0.0,0.0,0.0,947.4046782210736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Babulgaon,0.0,0.0,9.191743179774935,0.0,652.4001502101005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Darwha,0.0,0.0,0.0,0.0,1077.9399144169838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Digras,0.0,0.0,0.0,0.0,680.4992864721685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Ghatanji,0.0,0.0,0.0,0.0,1091.7849367025472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Kalamb,0.0,0.0,12.065683330660242,0.0,789.7659897156731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Kelapur,0.0,0.0,0.0,0.0,982.6474754326944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Mahagaon,0.0,0.0,0.0,0.0,1058.8911184044966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Maregaon,0.0,0.0,1.4870394516368781,0.0,418.30034047827314,0.0,0.0,0.0,0.0,0.0,248.46648625637505,0.0,0.0
MH,Yavatmal,Ner,0.0,0.0,0.0,0.0,847.5620728456943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Pusad,0.0,0.0,0.0,0.0,1391.6127610178828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Ralegaon,0.0,0.0,61.94803502962791,0.0,777.5166304568204,0.0,0.0,0.0,0.0,0.0,4.315680861396922,0.0,0.0
MH,Yavatmal,Umarkhed,0.0,0.0,0.0,0.0,1389.348286873296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Wani,0.0,0.0,0.0,0.0,136.75598498469563,0.0,0.0,0.0,0.0,0.0,801.530986468459,0.0,0.0
MH,Yavatmal,Yavatmal,0.0,0.0,0.0,0.0,1249.2470996555166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH,Yavatmal,Zari-Jamani,0.0,0.0,0.0,0.0,791.1991771277255,0.0,0.0,0.0,0.0,0.0,57.79120919965933,0.0,0.0
OD,Anugul,Anugul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.57771537127425,0.0,0.0
OD,Anugul,Athmallik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.97725802228723,0.0,0.0
OD,Anugul,Banarpal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0558949990347,0.0,0.0
OD,Anugul,Bantala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.24388156457906,0.0,0.0
OD,Anugul,Bikrampur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.92862595630558,0.0,0.0
OD,Anugul,Chhendipada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.6127625342344,0.0,0.0
OD,Anugul,Colliery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.90816830465502,0.0,0.0
OD,Anugul,Handapa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.1536619058551,0.0,0.0
OD,Anugul,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.71859001144117,0.0,0.0
OD,Anugul,Jarapada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0954947261113,0.0,0.0
OD,Anugul,Kaniha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0562237778886,0.0,0.0
OD,Anugul,Khamar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.4616740786215,0.0,0.0
OD,Anugul,Kiakata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.7861749054004,0.0,0.0
OD,Anugul,Kishorenagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.89378484667174,0.0,0.0
OD,Anugul,N.T.P.C.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.647193628019874,0.0,0.0
OD,Anugul,Nalco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.18738671748668,0.0,0.0
OD,Anugul,Palalahada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0917110712408,0.0,0.0
OD,Anugul,Purunakot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.3805022944149,0.0,0.0
OD,Anugul,Rengali Damsite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.2495927232636,0.0,0.0
OD,Anugul,Samal Barrage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.57274764148954,0.0,0.0
OD,Anugul,Talcher Sadar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.07836101050216,0.0,0.0
OD,Anugul,Thakurgarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.6967983508947,0.0,0.0
OD,Balangir,Balangir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.3331504466607,0.0,0.0
OD,Balangir,Bangomunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.59022387420276,0.0,0.0
OD,Balangir,Belpara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.5706066593139,0.0,0.0
OD,Balangir,Kantabanji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.72568839533005,0.0,0.0
OD,Balangir,Khaprakhol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.4271445067343,0.0,0.0
OD,Balangir,Loisinga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.9047163471103,0.0,0.0
OD,Balangir,Patnagarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.2934170388903,0.0,0.0
OD,Balangir,Saintala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.4966496891334,0.0,0.0
OD,Balangir,Sindhekela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.8316475801092,0.0,0.0
OD,Balangir,Titlagarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0881392104772,0.0,0.0
OD,Balangir,Turekela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0336981356991,0.0,0.0
OD,Balangir,Tushura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.4084877636857,0.0,0.0
OD,Baleshwar,Balaramgadi Marine,0.0,0.0,0.0,0.0,0.0,33.90142064296334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Baleshwar,Baleshwar (M),0.0,0.0,0.0,0.0,0.0,26.69171384007819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Baleshwar,Baleshwar Sadar,0.0,0.0,0.0,0.0,0.0,381.2723960900674,0.0,0.0,0.0,0.0,20.66632521403341,0.0,0.0
OD,Baleshwar,Baliapal,0.0,0.0,0.0,0.0,0.0,262.5166798115279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Baleshwar,Bampada,0.0,0.0,0.0,0.0,0.0,27.43609673832324,0.0,0.0,0.0,0.0,7.2840466372363215,0.0,0.0
OD,Baleshwar,Basta,0.0,0.0,0.0,0.0,0.0,230.8370072215676,0.0,0.0,0.0,0.0,54.32651791868418,0.0,0.0
OD,Baleshwar,Berhampur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0852924049578,0.0,0.0
OD,Baleshwar,Bhograi,0.0,0.0,0.0,0.0,0.0,241.10906876872156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Baleshwar,Chandipur,0.0,0.0,0.0,0.0,0.0,83.37242577005358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Baleshwar,Jaleswar,0.0,0.0,0.0,0.0,0.0,200.901207891197,0.0,0.0,0.0,0.0,23.851383026929383,0.0,0.0
OD,Baleshwar,Kamarda,0.0,0.0,0.0,0.0,0.0,163.92038769326552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Baleshwar,Khaira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.4282004302011,0.0,0.0
OD,Baleshwar,Nilagiri,0.0,0.0,0.0,0.0,0.0,5.710192455995867,0.0,0.0,0.0,0.0,314.4551390283174,0.0,0.0
OD,Baleshwar,Oupada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.98209334332205,0.0,0.0
OD,Baleshwar,Raibania,1.138452872647739,0.0,0.0,0.0,0.0,0.04741446882987418,0.0,0.0,0.0,0.0,216.05726806433097,0.0,0.0
OD,Baleshwar,Remuna,0.0,0.0,0.0,0.0,0.0,8.235422769641307,0.0,0.0,0.0,0.0,125.02339871825839,0.0,0.0
OD,Baleshwar,Rupsa,0.0,0.0,0.0,0.0,0.0,25.253760193427016,0.0,0.0,0.0,0.0,11.527604171564123,0.0,0.0
OD,Baleshwar,Sahadevkhunta,0.0,0.0,0.0,0.0,0.0,13.863853171182488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Baleshwar,Similia,0.0,0.0,0.0,0.0,0.0,39.73902512857242,0.0,0.0,0.0,0.0,292.4028688085745,0.0,0.0
OD,Baleshwar,Singla,0.0,0.0,0.0,0.0,0.0,246.01108214053247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Baleshwar,Soro,0.0,0.0,0.0,0.0,0.0,387.4765767047207,0.0,0.0,0.0,0.0,202.10226688126133,0.0,0.0
OD,Bargarh,Ambabhona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33157405232716,646.87434415526,0.0,0.0
OD,Bargarh,Attabira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.1692374422099,0.0,0.0
OD,Bargarh,Barapali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.43868250295054,0.0,0.0
OD,Bargarh,Bargarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.81625689405507,0.0,0.0
OD,Bargarh,Bargarh Sadar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.42321427499374,0.0,0.0
OD,Bargarh,Bhatli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.918567160168796,538.8634222939972,0.0,0.0
OD,Bargarh,Bheden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.7143894841389,0.0,0.0
OD,Bargarh,Bijepur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.1550644806407,0.0,0.0
OD,Bargarh,Burdenp.S.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.2077670507382,0.0,0.0
OD,Bargarh,Gaisilet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.3642602652372,0.0,0.0
OD,Bargarh,Jharbandha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.685768317762744,739.6646132102684,0.0,0.0
OD,Bargarh,Melchhamunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.178434600548944,348.0867019623669,0.0,0.0
OD,Bargarh,Padmapur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.623559044593316,341.2351385616221,0.0,0.0
OD,Bargarh,Paikamal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0713514147164,0.0,0.0
OD,Bargarh,Sohela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.106929988171883,475.9285286056187,0.0,0.0
OD,Bhadrak,Agarpada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.51823540140882,0.0,0.0
OD,Bhadrak,Bansada,2.390926720467198,0.0,0.0,0.0,0.0,356.2349337507834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Bhadrak,Bant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.39018068369634,0.0,0.0
OD,Bhadrak,Basudebpur,0.0,0.0,0.0,0.0,0.0,289.9043460410719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Bhadrak,Bhadrak Rural,0.0,0.0,0.0,0.0,0.0,6.204087566090825,0.0,0.0,0.0,0.0,465.45815118540855,0.0,0.0
OD,Bhadrak,Bhandari Pokhari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.55133455735734,0.0,0.0
OD,Bhadrak,Chandabali,0.0,0.0,0.0,0.0,0.0,219.6162215356633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Bhadrak,Dhamanagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.29284546063303,0.0,0.0
OD,Bhadrak,Dhamara Marine,0.0,0.0,0.0,0.0,0.0,7.629891115233608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Bhadrak,Dhusuri,0.0,0.0,0.0,0.0,0.0,51.830278423719996,0.0,0.0,0.0,0.0,145.75371883048953,0.0,0.0
OD,Bhadrak,Naikanidihi,0.0,0.0,0.0,0.0,0.0,261.08610517677795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Bhadrak,Tihidi,0.0,0.0,0.0,0.0,0.0,247.9892236096706,0.0,0.0,0.0,0.0,107.70893283276696,0.0,0.0
OD,Boudh,Baudh Sadar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.845693626386,0.0,0.0
OD,Boudh,Baunsuni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.31292937736356,0.0,0.0
OD,Boudh,Harbhanga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.1555222941579,0.0,0.0
OD,Boudh,Kantamal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0488828368849,0.0,0.0
OD,Boudh,Manamunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.6464942779539,0.0,0.0
OD,Boudh,Puruna Katak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.4225141005157,0.0,0.0
OD,Cuttack,Athagad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.76210282291692,0.0,0.0
OD,Cuttack,Badamba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.7136512670237,0.0,0.0
OD,Cuttack,Baidyeswar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.41889752505652,0.0,0.0
OD,Cuttack,Banki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.21968223590557,0.0,0.0
OD,Cuttack,Barang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.15601286593129,0.0,0.0
OD,Cuttack,C.R.R.I.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.367359189908143,0.0,0.0
OD,Cuttack,Choudwar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.38738151585648,0.0,0.0
OD,Cuttack,Cuttack (M.Corp.) P.S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.21105669388885,0.0,0.0
OD,Cuttack,Cuttack Sadar,0.0,0.0,0.0,0.0,0.0,13.124501999326524,0.0,0.0,0.0,0.0,148.07053310156235,0.0,0.0
OD,Cuttack,Gobindpur,0.0,0.0,0.0,0.0,0.0,76.57053960725206,0.0,0.0,0.0,0.0,17.394401241146237,0.0,0.0
OD,Cuttack,Gurudijhatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.91467893191853,0.0,0.0
OD,Cuttack,Jagatpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.4362757138577,0.0,0.0
OD,Cuttack,Kandarpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.02175126977168,0.0,0.0
OD,Cuttack,Kanpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.60543022764196,0.0,0.0
OD,Cuttack,Khuntuni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.5158404187388,0.0,0.0
OD,Cuttack,Kishannagar,0.0,0.0,0.0,0.0,0.0,70.52141741887593,0.0,0.0,0.0,0.0,99.48147991896431,0.0,0.0
OD,Cuttack,Mahanga,0.0,0.0,0.0,0.0,0.0,1.553619815607659,0.0,0.0,0.0,0.0,230.92960327360635,0.0,0.0
OD,Cuttack,Narasinghpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.9854000544045,0.0,0.0
OD,Cuttack,Nemalo,0.0,0.0,0.0,0.0,0.0,66.48901408609466,0.0,0.0,0.0,0.0,38.56406649233322,0.0,0.0
OD,Cuttack,Niali,0.0,0.0,0.0,0.0,0.0,236.99284316021553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Cuttack,Nischintakoili,0.0,0.0,0.0,0.0,0.0,13.87584726419107,0.0,0.0,0.0,0.0,44.57103760295255,0.0,0.0
OD,Cuttack,Olatapur,0.0,0.0,0.0,0.0,0.0,41.22216513708033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OD,Cuttack,Salepur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.45470848985508,0.0,0.0
OD,Cuttack,Tangi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.93439330593287,0.0,0.0
OD,Cuttack,Tigiria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.24556662840112,0.0,0.0
OD,Deogarh,Barkot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0385361961486,0.0,0.0
OD,Deogarh,Debagarh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.274556371669,0.0,0.0
OD,Deogarh,Kundheigola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.5609441782011,0.0,0.0
OD,Deogarh,Reamal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0470580115748,0.0,0.0
OD,Dhenkanal,Balimi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.48568847187858,0.0,0.0
OD,Dhenkanal,Bhuban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.1760439270595,0.0,0.0
OD,Dhenkanal,Bhusan Steel Limited,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.03227632798489,0.0,0.0
OD,Dhenkanal,Dhenkanal Sadar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.4559719353167,0.0,0.0
OD,Dhenkanal,Gandia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.3529074120323,0.0,0.0
OD,Dhenkanal,Hindol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.4075275300718,0.0,0.0
OD,Dhenkanal,Kamakshyanagar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.4568330727477,0.0,0.0
